,0,1,2,3,4,5,6,7,8,9
0,0.07515416254704824,0.07576767609436587,0.07637626158259733,0.07576767609436587,0.07576767609436587,0.07637626158259733,0.0775791113542719,0.0769800358919501,0.07637626158259733,0.0775791113542719
1,0.07576767609436587,0.0775791113542719,0.0769800358919501,0.07637626158259733,0.0775791113542719,0.07637626158259733,0.07817359599705716,0.08050764858994133,0.07688430878850425,0.07934920476158722
2,0.07876359377087681,0.07817359599705716,0.07817359599705716,0.0775791113542719,0.0775791113542719,0.07876359377087681,0.07817359599705716,0.0810806639962579,0.07740926044941308,0.08050764858994133
3,0.07876359377087681,0.07778911257410362,0.07916215423518129,0.07755388300019085,0.0775791113542719,0.07993052538854532,0.07817359599705716,0.08221471437193746,0.07748412437705329,0.0810806639962579
4,0.07876359377087681,0.07838200448865262,0.08032329580103033,0.07814855955806149,0.07691515415848778,0.08050764858994132,0.07752327009744218,0.08243861271147761,0.0780793322401726,0.08159458979216508
5,0.07907862744007471,0.07955378167170465,0.08146788958556003,0.07814855955806149,0.07728114677726705,0.0810806639962579,0.07752327009744218,0.08243861271147761,0.0780793322401726,0.08274558442206237
6,0.08081588393121686,0.07955378167170465,0.08146788958556003,0.0768116618812758,0.07728114677726705,0.08029035399394381,0.07900304135851788,0.0868151231441489,0.07814997269934121,0.08320549380121839
7,0.08081588393121686,0.08013361823143794,0.08028855854204264,0.0768116618812758,0.07723642279724283,0.08029063425832364,0.07900304135851788,0.08367749842441673,0.07814997269934121,0.08320549380121839
8,0.08024097770460753,0.08013361823143794,0.08200018542989271,0.07774364323723282,0.07952471529032414,0.08029063425832364,0.07949787877877759,0.08378913748048204,0.07814997269934121,0.08376005486684679
9,0.08122910064672498,0.08128088309096443,0.08124500480186272,0.0783368792867748,0.08010476224669608,0.08080635539679884,0.07948665379270478,0.08361771609036728,0.07814997269934121,0.08363717080173164
10,0.0816515657099684,0.08128088309096443,0.08124500480186272,0.07892565646849774,0.08068063910996429,0.08080635539679884,0.07948665379270478,0.08301472621049526,0.07755429777962364,0.08364540919267834
11,0.0805470561416823,0.08205193950963227,0.08124500480186272,0.07892575457471235,0.08068063910996429,0.08080635539679884,0.07948665379270478,0.08269022189042634,0.07745917902964765,0.08364540919267834
12,0.07980590279809543,0.08148575448935698,0.08181285594481644,0.07928947743800695,0.08063747084932228,0.0801420456589752,0.07877104490418992,0.08269022189042634,0.07820085994418931,0.08397983962032171
